"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","주 출입구 접근로 설치여부","장애인 전용 주차구역 지정여부","주 출입구 높이차이 제거여부","출입구(문) 설치유무","복도","계단/승강기/경사로/휠체어리프트 유무","장애인용 대변기 설치여부","장애인용 소변기 설치여부","점자블록 설치여부","유도 및 안내설비 설치여부","경보 및 피난설비 설치여부","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510300","01","S010000562","혜화여자고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000563","홍익대학교사범대학부속고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012500","01","S010000564","홍익대학교사범대학부속여자고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000565","화곡고등학교","04","사립","N","","적정설치","적정설치","미설치","적정설치","적정설치","단순설치","적정설치","적정설치","단순설치","단순설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114017400","01","S010000566","환일고등학교","04","사립","N","","단순설치","적정설치","단순설치","적정설치","단순설치","적정설치","단순설치","단순설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010000567","휘경여자고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000568","휘문고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","적정설치","미설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000569","서울과학고등학교","04","공립","N","","단순설치","단순설치","단순설치","단순설치","단순설치","단순설치","적정설치","적정설치","단순설치","적정설치","단순설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010900","01","S010000570","한성과학고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000571","대원외국어고등학교","04","사립","N","","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","적정설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013300","01","S010000572","대일외국어고등학교","04","사립","N","","단순설치","미설치","미설치","미설치","미설치","미설치","적정설치","적정설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000573","명덕외국어고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","미설치","미설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010000574","서울외국어고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016800","01","S010000575","이화여자외국어고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000576","한영외국어고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000577","서울로봇고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","단순설치","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000578","강서공업고등학교","04","공립","N","","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000579","경기기계공업고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000580","광운인공지능고등학교","04","사립","N","","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000581","단국대학교부속소프트웨어고등학교","04","사립","N","","미설치","적정설치","미설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010800","01","S010000582","덕일전자공업고등학교","04","사립","N","","미설치","적정설치","미설치","단순설치","적정설치","단순설치","단순설치","단순설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010900","01","S010000583","서울디자인고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010000584","동양고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011300","01","S010000585","서울방송고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000586","상일미디어고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","단순설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000587","미래산업과학고등학교","04","사립","N","","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","적정설치","단순설치","단순설치","단순설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000588","서울공업고등학교","04","공립","N","","단순설치","적정설치","적정설치","단순설치","적정설치","단순설치","미설치","미설치","미설치","미설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117013000","01","S010000589","서울디지텍고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013600","01","S010000590","서울도시과학기술고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","미설치","적정설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016300","01","S010000591","성동공업고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011500","01","S010000592","성수공업고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011300","01","S010000593","서울인공지능고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010300","01","S010000594","수도전기공업고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010700","01","S010000595","신진과학기술고등학교","04","사립","N","","미설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","단순설치","미설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010000596","영등포공업고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012800","01","S010000597","용산철도고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153011200","01","S010000598","유한공업고등학교","04","사립","N","","적정설치","적정설치","적정설치","미설치","미설치","미설치","단순설치","적정설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000599","서울아이티고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000600","인덕과학기술고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000601","한양공업고등학교","04","사립","N","","미설치","적정설치","미설치","미설치","미설치","미설치","미설치","적정설치","미설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010900","01","S010000602","휘경공업고등학교","04","공립","N","","적정설치","적정설치","적정설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111010100","01","S010000603","경기상업고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","미설치","미설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114017300","01","S010000604","서울의료보건고등학교","04","사립","N","","미설치","적정설치","미설치","단순설치","적정설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010100","01","S010000605","서울동구고등학교","04","사립","N","","단순설치","미설치","미설치","단순설치","적정설치","미설치","단순설치","단순설치","미설치","미설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000606","서울컨벤션고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","단순설치","적정설치","단순설치","단순설치","적정설치","미설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000607","서울여자상업고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000608","선일빅데이터고등학교","04","사립","N","","단순설치","적정설치","단순설치","단순설치","미설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010900","01","S010000609","성덕고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010300","01","S010000610","서울신정고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000611","영락의료과학고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000612","일신여자상업고등학교","04","사립","N","","단순설치","단순설치","미설치","미설치","미설치","미설치","단순설치","적정설치","단순설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010300","01","S010000613","서울정화고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010400","01","S010000614","해성국제컨벤션고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012400","01","S010000615","홍익디자인고등학교","04","사립","N","","미설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000616","선정국제관광고등학교","04","사립","N","","미설치","단순설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000617","성동글로벌경영고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000618","세그루패션디자인고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","적정설치","적정설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000619","영신간호비즈니스고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","미설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010000620","예일디자인고등학교","04","사립","N","","단순설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","단순설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000622","덕원예술고등학교","04","사립","N","","적정설치","단순설치","단순설치","단순설치","적정설치","미설치","미설치","미설치","미설치","단순설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018300","01","S010000625","서울예술고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510200","01","S010000626","선화예술고등학교","04","사립","N","","단순설치","적정설치","단순설치","미설치","미설치","단순설치","단순설치","단순설치","단순설치","단순설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000628","경복비즈니스고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","단순설치","단순설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010300","01","S010000629","고명외식고등학교","04","사립","N","","미설치","적정설치","미설치","미설치","미설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000630","서울관광고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000631","광신방송예술고등학교","04","사립","N","","미설치","적정설치","적정설치","단순설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000632","예림디자인고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000633","대경생활과학고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","단순설치","적정설치","적정설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014800","01","S010000634","대동세무고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000635","대일관광고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011300","01","S010000636","덕수고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010600","01","S010000637","서울문화고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010600","01","S010000638","동명생활경영고등학교","04","사립","N","","적정설치","적정설치","미설치","미설치","미설치","적정설치","미설치","미설치","미설치","미설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000639","미림마이스터고등학교","04","사립","N","","미설치","미설치","미설치","미설치","미설치","적정설치","적정설치","미설치","적정설치","적정설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011200","01","S010000640","보인고등학교","04","사립","N","","적정설치","적정설치","적정설치","미설치","미설치","단순설치","적정설치","적정설치","미설치","미설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000641","서서울생활과학고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000642","서울금융고등학교","04","공립","N","","적정설치","적정설치","미설치","미설치","미설치","적정설치","적정설치","적정설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017400","01","S010000644","서일문화예술고등학교","04","사립","N","","적정설치","적정설치","적정설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000645","성암국제무역고등학교","04","사립","N","","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010900","01","S010000646","서울항공비즈니스고등학교","04","사립","N","","적정설치","적정설치","적정설치","미설치","미설치","미설치","적정설치","적정설치","미설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000647","송곡관광고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","적정설치","단순설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000649","염광메디텍고등학교","04","사립","N","","미설치","적정설치","미설치","미설치","미설치","적정설치","적정설치","미설치","단순설치","단순설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000650","이화여자대학교병설미디어고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010300","01","S010000651","서울동산고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000655","화곡보건경영고등학교","04","사립","N","","미설치","미설치","적정설치","미설치","미설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114014200","01","S010000656","리라아트고등학교","04","사립","N","","단순설치","단순설치","단순설치","미설치","미설치","미설치","미설치","단순설치","단순설치","미설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000657","서울웹툰애니메이션고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","단순설치","단순설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011100","01","S010000658","선린인터넷고등학교","04","공립","N","","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010300","01","S010000659","세명컴퓨터고등학교","04","사립","N","","적정설치","적정설치","적정설치","미설치","미설치","미설치","적정설치","적정설치","미설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010100","01","S010000662","한세사이버보안고등학교","04","사립","N","","적정설치","적정설치","적정설치","적정설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010800","01","S010005181","누원고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010005182","방산고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010200","01","S010005204","신현고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010700","01","S010005205","자운고등학교","04","공립","N","","적정설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010800","01","S010005206","도봉고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010005208","등촌고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120011400","01","S010005209","경일고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012800","01","S010005261","선유고등학교","04","공립","N","","적정설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010005262","월계고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010005263","불암고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010400","01","S010005270","세현고등학교","04","공립","N","","적정설치","단순설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","미설치","미설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010005285","신서고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010005288","효문고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","미설치","4","고","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010400","01","S010005364","원묵고등학교","04","공립","N","","적정설치","단순설치","적정설치","적정설치","적정설치","적정설치","단순설치","적정설치","적정설치","미설치","적정설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144012700","01","S010005365","상암고등학교","04","공립","N","","적정설치","단순설치","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","적정설치","미설치","단순설치","","","2022"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111017000","01","S010005494","서울국제고등학교","04","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","","","2022"
